player_id,game_date,stat,line,direction,predicted_prob,hit
"(1628973, '2024-25')",2024-12-05,PRA,36,over,0.4998,0
"(1630540, '2024-25')",2024-12-05,POINTS,11,under,0.4491,1
"(1630540, '2024-25')",2024-12-05,REBOUNDS,3,under,0.413,1
"(1630540, '2024-25')",2024-12-05,ASSISTS,3,under,0.4727,0
"(1630540, '2024-25')",2024-12-05,PRA,17,under,0.5041,0
"(203552, '2024-25')",2024-12-05,POINTS,4,under,0.5018,0
"(203552, '2024-25')",2024-12-05,REBOUNDS,1,over,0.6403,1
"(203552, '2024-25')",2024-12-05,PRA,5,over,0.5303,1
"(203995, '2024-25')",2024-12-05,POINTS,6,over,0.4722,1
"(203995, '2024-25')",2024-12-05,REBOUNDS,3,over,0.5377,0
"(203995, '2024-25')",2024-12-05,ASSISTS,2,over,0.5807,1
"(203995, '2024-25')",2024-12-05,PRA,11,under,0.4867,0
"(1631217, '2024-25')",2024-12-05,POINTS,3,over,0.5418,1
"(1631217, '2024-25')",2024-12-05,REBOUNDS,8,over,0.5534,0
"(1631217, '2024-25')",2024-12-05,ASSISTS,1,over,0.5772,0
"(1631217, '2024-25')",2024-12-05,PRA,12,under,0.4683,1
"(1628404, '2024-25')",2024-12-05,POINTS,14,over,0.4825,1
"(1628404, '2024-25')",2024-12-05,REBOUNDS,9,under,0.4489,0
"(1628404, '2024-25')",2024-12-05,ASSISTS,6,over,0.5354,1
"(1628404, '2024-25')",2024-12-05,PRA,28,over,0.4942,1
"(1626157, '2024-25')",2024-12-05,POINTS,25,under,0.4974,0
"(1626157, '2024-25')",2024-12-05,REBOUNDS,13,under,0.3477,0
"(1626157, '2024-25')",2024-12-05,ASSISTS,3,over,0.6022,0
"(1626157, '2024-25')",2024-12-05,PRA,41,over,0.5223,1
"(1641733, '2024-25')",2024-12-05,POINTS,3,under,0.4159,0
"(1641733, '2024-25')",2024-12-05,REBOUNDS,1,over,0.5278,1
"(1641733, '2024-25')",2024-12-05,ASSISTS,1,under,0.3934,0
"(1641733, '2024-25')",2024-12-05,PRA,5,under,0.486,0
"(1628969, '2024-25')",2024-12-05,POINTS,17,over,0.5644,1
"(1628969, '2024-25')",2024-12-05,REBOUNDS,4,over,0.5791,0
"(1628969, '2024-25')",2024-12-05,ASSISTS,3,under,0.3723,0
"(1628969, '2024-25')",2024-12-05,PRA,23,over,0.5278,1
"(1642347, '2024-25')",2024-12-05,POINTS,4,over,0.5862,0
"(1642347, '2024-25')",2024-12-05,REBOUNDS,1,over,0.5948,1
"(1642347, '2024-25')",2024-12-05,ASSISTS,2,under,0.3867,0
"(1642347, '2024-25')",2024-12-05,PRA,8,over,0.4791,0
"(1642367, '2024-25')",2024-12-05,POINTS,5,under,0.4798,0
"(1642367, '2024-25')",2024-12-05,REBOUNDS,4,over,0.7413,0
"(1642367, '2024-25')",2024-12-05,ASSISTS,2,over,0.5808,0
"(1642367, '2024-25')",2024-12-05,PRA,11,under,0.499,0
"(1628983, '2024-25')",2024-12-05,POINTS,31,under,0.4499,1
"(1628983, '2024-25')",2024-12-05,REBOUNDS,5,under,0.36,1
"(1628983, '2024-25')",2024-12-05,ASSISTS,7,over,0.4721,0
"(1628983, '2024-25')",2024-12-05,PRA,43,over,0.5377,0
"(1628449, '2024-25')",2024-12-05,POINTS,9,over,0.537,1
"(1628449, '2024-25')",2024-12-05,REBOUNDS,4,over,0.6443,1
"(1628449, '2024-25')",2024-12-05,ASSISTS,1,under,0.4625,1
"(1628449, '2024-25')",2024-12-05,PRA,14,over,0.5257,1
"(1641711, '2024-25')",2024-12-05,POINTS,18,under,0.5602,1
"(1641711, '2024-25')",2024-12-05,REBOUNDS,3,under,0.281,1
"(1641711, '2024-25')",2024-12-05,ASSISTS,2,under,0.3794,1
"(1641711, '2024-25')",2024-12-05,PRA,23,over,0.478,0
"(1627936, '2024-25')",2024-12-05,POINTS,6,under,0.5354,0
"(1627936, '2024-25')",2024-12-05,REBOUNDS,3,over,0.6328,1
"(1627936, '2024-25')",2024-12-05,ASSISTS,2,over,0.6236,1
"(1627936, '2024-25')",2024-12-05,PRA,11,under,0.4722,0
"(1631114, '2024-25')",2024-12-05,POINTS,23,under,0.4801,1
"(1631114, '2024-25')",2024-12-05,REBOUNDS,6,over,0.5278,1
"(1631114, '2024-25')",2024-12-05,ASSISTS,5,under,0.4001,1
"(1631114, '2024-25')",2024-12-05,PRA,34,under,0.4605,1
"(1629628, '2024-25')",2024-12-05,POINTS,24,over,0.6039,0
"(1629628, '2024-25')",2024-12-05,REBOUNDS,7,over,0.5983,1
"(1629628, '2024-25')",2024-12-05,ASSISTS,6,over,0.5365,0
"(1629628, '2024-25')",2024-12-05,PRA,37,over,0.4891,0
"(1630534, '2024-25')",2024-12-05,POINTS,12,over,0.4563,0
"(1630534, '2024-25')",2024-12-05,REBOUNDS,4,over,0.6642,0
"(1630534, '2024-25')",2024-12-05,ASSISTS,2,under,0.3669,0
"(1630534, '2024-25')",2024-12-05,PRA,18,under,0.504,1
"(1642419, '2024-25')",2024-12-05,POINTS,6,over,0.5374,1
"(1642419, '2024-25')",2024-12-05,REBOUNDS,2,over,0.5914,1
"(1642419, '2024-25')",2024-12-05,ASSISTS,1,over,0.602,1
"(1642419, '2024-25')",2024-12-05,PRA,9,under,0.4886,0
"(1629026, '2024-25')",2024-12-05,POINTS,5,under,0.3408,0
"(1629026, '2024-25')",2024-12-05,REBOUNDS,3,over,0.5534,1
"(1629026, '2024-25')",2024-12-05,ASSISTS,1,over,0.5995,1
"(1629026, '2024-25')",2024-12-05,PRA,9,over,0.5522,1
"(1629652, '2024-25')",2024-12-05,POINTS,9,over,0.5111,0
"(1629652, '2024-25')",2024-12-05,REBOUNDS,5,under,0.4807,0
"(1629652, '2024-25')",2024-12-05,ASSISTS,2,under,0.3405,1
"(1629652, '2024-25')",2024-12-05,PRA,16,over,0.5423,0
"(1641745, '2024-25')",2024-12-05,POINTS,1,over,0.7531,0
"(1641745, '2024-25')",2024-12-05,REBOUNDS,1,under,0.5011,0
"(1641745, '2024-25')",2024-12-05,PRA,2,over,0.6252,0
"(1630598, '2024-25')",2024-12-05,POINTS,10,over,0.5855,1
"(1630598, '2024-25')",2024-12-05,REBOUNDS,4,over,0.5335,0
"(1630598, '2024-25')",2024-12-05,ASSISTS,1,under,0.3189,0
"(1630598, '2024-25')",2024-12-05,PRA,15,under,0.4454,0
"(1630558, '2024-25')",2024-12-05,POINTS,7,over,0.4993,0
"(1630558, '2024-25')",2024-12-05,REBOUNDS,2,over,0.6567,1
"(1630558, '2024-25')",2024-12-05,ASSISTS,5,under,0.5145,1
"(1630558, '2024-25')",2024-12-05,PRA,14,under,0.5399,1
"(1630198, '2024-25')",2024-12-05,POINTS,9,over,0.5499,1
"(1630198, '2024-25')",2024-12-05,REBOUNDS,3,under,0.5373,0
"(1630198, '2024-25')",2024-12-05,ASSISTS,2,under,0.4821,0
"(1630198, '2024-25')",2024-12-05,PRA,14,under,0.482,0
"(1641717, '2024-25')",2024-12-05,POINTS,7,under,0.415,0
"(1641717, '2024-25')",2024-12-05,REBOUNDS,3,over,0.6561,0
"(1641717, '2024-25')",2024-12-05,ASSISTS,2,over,0.6771,1
"(1641717, '2024-25')",2024-12-05,PRA,13,over,0.5416,0
"(1642349, '2024-25')",2024-12-05,POINTS,5,over,0.54,1
"(1642349, '2024-25')",2024-12-05,REBOUNDS,1,under,0.3218,1
"(1642349, '2024-25')",2024-12-05,ASSISTS,1,under,0.3514,0
"(1642349, '2024-25')",2024-12-05,PRA,8,under,0.4457,0
"(1628981, '2024-25')",2024-12-05,POINTS,4,over,0.5317,1
"(1628981, '2024-25')",2024-12-05,REBOUNDS,3,under,0.4396,0
"(1628981, '2024-25')",2024-12-05,ASSISTS,1,over,0.6879,1
"(1628981, '2024-25')",2024-12-05,PRA,8,under,0.4774,0
"(1630567, '2024-25')",2024-12-05,POINTS,23,under,0.5314,1
"(1630567, '2024-25')",2024-12-05,REBOUNDS,9,over,0.474,1
"(1630567, '2024-25')",2024-12-05,ASSISTS,7,over,0.6355,1
"(1630567, '2024-25')",2024-12-05,PRA,39,under,0.5415,1
"(1642403, '2024-25')",2024-12-05,POINTS,5,over,0.5573,1
"(1642403, '2024-25')",2024-12-05,REBOUNDS,2,under,0.4333,0
"(1642403, '2024-25')",2024-12-05,PRA,7,under,0.4556,0
"(1630217, '2024-25')",2024-12-05,POINTS,14,under,0.51,0
"(1630217, '2024-25')",2024-12-05,REBOUNDS,6,over,0.6239,1
"(1630217, '2024-25')",2024-12-05,ASSISTS,4,over,0.6215,1
"(1630217, '2024-25')",2024-12-05,PRA,24,over,0.5274,1
"(1631222, '2024-25')",2024-12-05,POINTS,9,over,0.563,1
"(1631222, '2024-25')",2024-12-05,REBOUNDS,4,over,0.6446,1
"(1631222, '2024-25')",2024-12-05,ASSISTS,4,under,0.3819,1
"(1631222, '2024-25')",2024-12-05,PRA,17,under,0.4404,0
"(1628368, '2024-25')",2024-12-05,POINTS,27,over,0.4635,0
"(1628368, '2024-25')",2024-12-05,REBOUNDS,5,under,0.32,0
"(1628368, '2024-25')",2024-12-05,ASSISTS,6,over,0.5463,0
"(1628368, '2024-25')",2024-12-05,PRA,38,over,0.4789,0
"(1631099, '2024-25')",2024-12-05,POINTS,11,under,0.4655,0
"(1631099, '2024-25')",2024-12-05,REBOUNDS,7,over,0.5693,1
"(1631099, '2024-25')",2024-12-05,ASSISTS,1,under,0.2807,0
"(1631099, '2024-25')",2024-12-05,PRA,20,under,0.4692,0
"(1630643, '2024-25')",2024-12-05,POINTS,9,over,0.4891,1
"(1630643, '2024-25')",2024-12-05,REBOUNDS,2,under,0.3371,0
"(1630643, '2024-25')",2024-12-05,ASSISTS,1,under,0.4237,0
"(1630643, '2024-25')",2024-12-05,PRA,12,under,0.514,0
"(1627734, '2024-25')",2024-12-05,POINTS,21,under,0.4391,1
"(1627734, '2024-25')",2024-12-05,REBOUNDS,12,over,0.5941,1
"(1627734, '2024-25')",2024-12-05,ASSISTS,6,over,0.5594,1
"(1627734, '2024-25')",2024-12-05,PRA,40,over,0.4955,0
"(1628989, '2024-25')",2024-12-05,POINTS,8,over,0.5122,0
"(1628989, '2024-25')",2024-12-05,REBOUNDS,3,over,0.6072,1
"(1628989, '2024-25')",2024-12-05,ASSISTS,2,over,0.6007,0
"(1628989, '2024-25')",2024-12-05,PRA,14,under,0.523,1
"(203935, '2024-25')",2024-12-05,POINTS,9,under,0.4397,0
"(203935, '2024-25')",2024-12-05,REBOUNDS,2,over,0.6634,1
"(203935, '2024-25')",2024-12-05,ASSISTS,5,over,0.5357,1
"(203935, '2024-25')",2024-12-05,PRA,16,over,0.5496,1
"(1630583, '2024-25')",2024-12-05,POINTS,13,over,0.6055,1
"(1630583, '2024-25')",2024-12-05,REBOUNDS,8,over,0.4891,1
"(1630583, '2024-25')",2024-12-05,ASSISTS,3,over,0.6725,0
"(1630583, '2024-25')",2024-12-05,PRA,24,under,0.4172,0
"(1642377, '2024-25')",2024-12-05,POINTS,13,under,0.4567,1
"(1642377, '2024-25')",2024-12-05,REBOUNDS,4,under,0.5242,0
"(1642377, '2024-25')",2024-12-05,ASSISTS,2,under,0.3769,1
"(1642377, '2024-25')",2024-12-05,PRA,18,over,0.5868,0
"(1629634, '2024-25')",2024-12-05,POINTS,7,over,0.6734,0
"(1629634, '2024-25')",2024-12-05,REBOUNDS,5,under,0.3863,1
"(1629634, '2024-25')",2024-12-05,ASSISTS,1,over,0.629,0
"(1629634, '2024-25')",2024-12-05,PRA,14,over,0.5546,0
"(1629162, '2024-25')",2024-12-05,POINTS,2,over,0.552,0
"(1629162, '2024-25')",2024-12-05,REBOUNDS,1,over,0.6209,0
"(1629162, '2024-25')",2024-12-05,ASSISTS,1,over,0.5762,1
"(1629162, '2024-25')",2024-12-05,PRA,4,under,0.4474,1
"(1628991, '2024-25')",2024-12-05,POINTS,22,over,0.5652,0
"(1628991, '2024-25')",2024-12-05,REBOUNDS,6,under,0.3823,1
"(1628991, '2024-25')",2024-12-05,ASSISTS,1,under,0.2999,0
"(1628991, '2024-25')",2024-12-05,PRA,29,over,0.6122,0
"(1629630, '2024-25')",2024-12-05,POINTS,22,over,0.5475,0
"(1629630, '2024-25')",2024-12-05,REBOUNDS,4,under,0.4273,1
"(1629630, '2024-25')",2024-12-05,ASSISTS,8,under,0.361,1
"(1629630, '2024-25')",2024-12-05,PRA,35,under,0.4712,1
"(1630590, '2024-25')",2024-12-05,POINTS,11,under,0.4914,1
"(1630590, '2024-25')",2024-12-05,REBOUNDS,4,over,0.5666,0
"(1630590, '2024-25')",2024-12-05,ASSISTS,5,over,0.5558,0
"(1630590, '2024-25')",2024-12-05,PRA,20,under,0.4857,1
"(201942, '2024-25')",2024-12-05,POINTS,22,over,0.5187,1
"(201942, '2024-25')",2024-12-05,REBOUNDS,4,over,0.6374,0
"(201942, '2024-25')",2024-12-05,ASSISTS,5,over,0.4853,0
"(201942, '2024-25')",2024-12-05,PRA,31,under,0.537,1
"(1628370, '2024-25')",2024-12-05,POINTS,16,over,0.4972,1
"(1628370, '2024-25')",2024-12-05,REBOUNDS,4,under,0.4829,1
"(1628370, '2024-25')",2024-12-05,ASSISTS,5,over,0.5433,1
"(1628370, '2024-25')",2024-12-05,PRA,25,over,0.4654,1
"(1631165, '2024-25')",2024-12-05,POINTS,7,over,0.5205,0
"(1631165, '2024-25')",2024-12-05,REBOUNDS,2,under,0.3752,1
"(1631165, '2024-25')",2024-12-05,ASSISTS,1,over,0.63,0
"(1631165, '2024-25')",2024-12-05,PRA,11,under,0.5176,1
"(1628960, '2024-25')",2024-12-05,POINTS,11,under,0.513,0
"(1628960, '2024-25')",2024-12-05,REBOUNDS,3,over,0.618,1
"(1628960, '2024-25')",2024-12-05,ASSISTS,1,over,0.7529,1
"(1628960, '2024-25')",2024-12-05,PRA,15,under,0.4547,0
"(1627742, '2024-25')",2024-12-05,POINTS,23,over,0.5992,1
"(1627742, '2024-25')",2024-12-05,REBOUNDS,6,under,0.4534,0
"(1627742, '2024-25')",2024-12-05,ASSISTS,6,under,0.363,1
"(1627742, '2024-25')",2024-12-05,PRA,34,over,0.5487,1
"(1626145, '2024-25')",2024-12-05,POINTS,12,over,0.549,1
"(1626145, '2024-25')",2024-12-05,REBOUNDS,2,under,0.2709,0
"(1626145, '2024-25')",2024-12-05,ASSISTS,7,under,0.3342,1
"(1626145, '2024-25')",2024-12-05,PRA,22,over,0.5412,1
"(1626220, '2024-25')",2024-12-05,POINTS,10,over,0.5251,1
"(1626220, '2024-25')",2024-12-05,REBOUNDS,6,under,0.5462,0
"(1626220, '2024-25')",2024-12-05,ASSISTS,2,under,0.3656,0
"(1626220, '2024-25')",2024-12-05,PRA,17,over,0.5506,1
"(1630526, '2024-25')",2024-12-05,POINTS,8,over,0.6032,0
"(1630526, '2024-25')",2024-12-05,REBOUNDS,6,under,0.3989,1
"(1630526, '2024-25')",2024-12-05,ASSISTS,1,over,0.7134,1
"(1630526, '2024-25')",2024-12-05,PRA,15,under,0.4655,1
"(1630527, '2024-25')",2024-12-05,POINTS,12,over,0.5753,0
"(1630527, '2024-25')",2024-12-05,REBOUNDS,4,over,0.6082,0
"(1630527, '2024-25')",2024-12-05,ASSISTS,4,over,0.5768,0
"(1630527, '2024-25')",2024-12-05,PRA,20,under,0.4847,1
"(1628420, '2024-25')",2024-12-05,POINTS,5,under,0.4243,0
"(1628420, '2024-25')",2024-12-05,REBOUNDS,1,under,0.3409,0
"(1628420, '2024-25')",2024-12-05,ASSISTS,2,over,0.5317,1
"(1628420, '2024-25')",2024-12-05,PRA,8,under,0.4724,0
"(1629750, '2024-25')",2024-12-05,POINTS,7,over,0.5869,0
"(1629750, '2024-25')",2024-12-05,REBOUNDS,4,under,0.4321,1
"(1629750, '2024-25')",2024-12-05,ASSISTS,1,over,0.6538,0
"(1629750, '2024-25')",2024-12-05,PRA,12,over,0.5311,0
"(203078, '2024-25')",2024-12-05,POINTS,18,under,0.4893,0
"(203078, '2024-25')",2024-12-05,REBOUNDS,4,over,0.6333,1
"(203078, '2024-25')",2024-12-05,ASSISTS,3,under,0.3528,0
"(203078, '2024-25')",2024-12-05,PRA,25,over,0.542,1
"(1642345, '2024-25')",2024-12-05,POINTS,5,over,0.542,0
"(1642345, '2024-25')",2024-12-05,REBOUNDS,4,under,0.4228,1
"(1642345, '2024-25')",2024-12-05,ASSISTS,1,over,0.5918,1
"(1642345, '2024-25')",2024-12-05,PRA,10,over,0.5377,0
"(203486, '2024-25')",2024-12-05,POINTS,5,over,0.574,0
"(203486, '2024-25')",2024-12-05,REBOUNDS,6,under,0.4881,0
"(203486, '2024-25')",2024-12-05,ASSISTS,2,over,0.4999,1
"(203486, '2024-25')",2024-12-05,PRA,12,under,0.4819,0
"(1626164, '2024-25')",2024-12-05,POINTS,26,under,0.492,0
"(1626164, '2024-25')",2024-12-05,REBOUNDS,4,over,0.5948,1
"(1626164, '2024-25')",2024-12-05,ASSISTS,7,under,0.4518,1
"(1626164, '2024-25')",2024-12-05,PRA,36,under,0.4649,1
"(1642274, '2024-25')",2024-12-05,POINTS,10,over,0.5242,0
"(1642274, '2024-25')",2024-12-05,REBOUNDS,8,under,0.4245,0
"(1642274, '2024-25')",2024-12-05,ASSISTS,1,under,0.3261,1
"(1642274, '2024-25')",2024-12-05,PRA,20,under,0.4945,0
"(1629006, '2024-25')",2024-12-05,POINTS,8,under,0.4162,1
"(1629006, '2024-25')",2024-12-05,REBOUNDS,3,under,0.3551,1
"(1629006, '2024-25')",2024-12-05,ASSISTS,1,over,0.5238,1
"(1629006, '2024-25')",2024-12-05,PRA,12,over,0.5324,0
"(202696, '2024-25')",2024-12-05,POINTS,21,under,0.5217,0
"(202696, '2024-25')",2024-12-05,REBOUNDS,10,over,0.4515,0
"(202696, '2024-25')",2024-12-05,ASSISTS,3,over,0.6654,1
"(202696, '2024-25')",2024-12-05,PRA,34,over,0.4695,1
"(1628975, '2024-25')",2024-12-05,POINTS,2,under,0.4797,1
"(1628975, '2024-25')",2024-12-05,REBOUNDS,1,under,0.4555,0
"(1628975, '2024-25')",2024-12-05,ASSISTS,1,under,0.504,1
"(1628975, '2024-25')",2024-12-05,PRA,3,under,0.4456,1
"(1629659, '2024-25')",2024-12-05,POINTS,8,under,0.4836,0
"(1629659, '2024-25')",2024-12-05,REBOUNDS,2,under,0.4807,0
"(1629659, '2024-25')",2024-12-05,ASSISTS,2,over,0.4675,1
"(1629659, '2024-25')",2024-12-05,PRA,12,over,0.5144,1
"(1630581, '2024-25')",2024-12-05,POINTS,12,under,0.5114,1
"(1630581, '2024-25')",2024-12-05,REBOUNDS,6,over,0.5714,0
"(1630581, '2024-25')",2024-12-05,ASSISTS,7,under,0.4675,1
"(1630581, '2024-25')",2024-12-05,PRA,25,under,0.4622,1
"(1631207, '2024-25')",2024-12-05,POINTS,4,over,0.5586,1
"(1631207, '2024-25')",2024-12-05,REBOUNDS,1,over,0.6943,1
"(1631207, '2024-25')",2024-12-05,ASSISTS,1,under,0.3804,1
"(1631207, '2024-25')",2024-12-05,PRA,6,over,0.5548,1
"(101108, '2024-25')",2024-12-05,POINTS,10,over,0.5451,1
"(101108, '2024-25')",2024-12-05,REBOUNDS,4,over,0.486,1
"(101108, '2024-25')",2024-12-05,ASSISTS,8,under,0.385,0
"(101108, '2024-25')",2024-12-05,PRA,22,under,0.462,0
"(1629640, '2024-25')",2024-12-05,POINTS,12,under,0.424,0
"(1629640, '2024-25')",2024-12-05,REBOUNDS,5,under,0.2904,0
"(1629640, '2024-25')",2024-12-05,ASSISTS,2,under,0.4033,1
"(1629640, '2024-25')",2024-12-05,PRA,19,over,0.5539,1
"(203897, '2024-25')",2024-12-05,POINTS,22,under,0.4988,1
"(203897, '2024-25')",2024-12-05,REBOUNDS,4,over,0.5435,1
"(203897, '2024-25')",2024-12-05,ASSISTS,4,under,0.3717,0
"(203897, '2024-25')",2024-12-05,PRA,30,over,0.5057,0
"(1630577, '2024-25')",2024-12-05,POINTS,12,over,0.5491,1
"(1630577, '2024-25')",2024-12-05,REBOUNDS,5,under,0.3109,1
"(1630577, '2024-25')",2024-12-05,ASSISTS,2,over,0.5315,0
"(1630577, '2024-25')",2024-12-05,PRA,19,over,0.5598,0
"(1630245, '2024-25')",2024-12-05,POINTS,13,under,0.4836,0
"(1630245, '2024-25')",2024-12-05,REBOUNDS,3,under,0.3275,0
"(1630245, '2024-25')",2024-12-05,ASSISTS,4,under,0.3974,0
"(1630245, '2024-25')",2024-12-05,PRA,20,under,0.4399,0
"(1630537, '2024-25')",2024-12-05,POINTS,3,over,0.5004,0
"(1630537, '2024-25')",2024-12-05,REBOUNDS,1,over,0.7137,0
"(1630537, '2024-25')",2024-12-05,PRA,4,over,0.5873,0
"(1631103, '2024-25')",2024-12-05,POINTS,7,under,0.5031,1
"(1631103, '2024-25')",2024-12-05,REBOUNDS,2,over,0.564,0
"(1631103, '2024-25')",2024-12-05,ASSISTS,1,under,0.2817,1
"(1631103, '2024-25')",2024-12-05,PRA,10,under,0.4837,1
"(1629646, '2024-25')",2024-12-05,POINTS,3,under,0.3886,0
"(1629646, '2024-25')",2024-12-05,REBOUNDS,3,over,0.5855,1
"(1629646, '2024-25')",2024-12-05,PRA,7,over,0.5284,1
"(1630572, '2024-25')",2024-12-05,POINTS,5,under,0.5081,1
"(1630572, '2024-25')",2024-12-05,REBOUNDS,3,over,0.5369,0
"(1630572, '2024-25')",2024-12-05,PRA,8,over,0.5533,0
"(1642264, '2024-25')",2024-12-05,POINTS,13,under,0.4545,1
"(1642264, '2024-25')",2024-12-05,REBOUNDS,2,under,0.2479,0
"(1642264, '2024-25')",2024-12-05,ASSISTS,4,over,0.6563,1
"(1642264, '2024-25')",2024-12-05,PRA,19,under,0.4585,0
"(203084, '2024-25')",2024-12-05,POINTS,11,under,0.4129,1
"(203084, '2024-25')",2024-12-05,REBOUNDS,5,under,0.413,1
"(203084, '2024-25')",2024-12-05,ASSISTS,2,over,0.5269,0
"(203084, '2024-25')",2024-12-05,PRA,18,over,0.5251,0
"(1630188, '2024-25')",2024-12-05,POINTS,7,over,0.5793,1
"(1630188, '2024-25')",2024-12-05,REBOUNDS,5,over,0.6596,0
"(1630188, '2024-25')",2024-12-05,ASSISTS,1,under,0.4056,0
"(1630188, '2024-25')",2024-12-05,PRA,13,under,0.4593,0
"(1641763, '2024-25')",2024-12-05,POINTS,5,over,0.5093,1
"(1641763, '2024-25')",2024-12-05,REBOUNDS,2,over,0.7245,1
"(1641763, '2024-25')",2024-12-05,ASSISTS,1,over,0.5002,1
"(1641763, '2024-25')",2024-12-05,PRA,7,over,0.5632,1
"(1641824, '2024-25')",2024-12-05,POINTS,6,under,0.49,0
"(1641824, '2024-25')",2024-12-05,REBOUNDS,3,under,0.4773,0
"(1641824, '2024-25')",2024-12-05,PRA,9,over,0.5056,1
"(1628380, '2024-25')",2024-12-05,POINTS,6,over,0.5434,1
"(1628380, '2024-25')",2024-12-05,REBOUNDS,3,under,0.3569,0
"(1628380, '2024-25')",2024-12-05,ASSISTS,2,over,0.5922,1
"(1628380, '2024-25')",2024-12-05,PRA,11,under,0.4862,0
"(1631104, '2024-25')",2024-12-05,POINTS,4,over,0.5815,0
"(1631104, '2024-25')",2024-12-05,REBOUNDS,1,over,0.6311,0
"(1631104, '2024-25')",2024-12-05,ASSISTS,2,over,0.5332,0
"(1631104, '2024-25')",2024-12-05,PRA,7,over,0.5384,0
"(203952, '2024-25')",2024-12-05,POINTS,17,over,0.5232,1
"(203952, '2024-25')",2024-12-05,REBOUNDS,4,under,0.4197,0
"(203952, '2024-25')",2024-12-05,ASSISTS,3,under,0.5623,1
"(203952, '2024-25')",2024-12-05,PRA,24,under,0.5312,0
"(1641708, '2024-25')",2024-12-05,POINTS,12,under,0.5301,0
"(1641708, '2024-25')",2024-12-05,REBOUNDS,7,under,0.3844,0
"(1641708, '2024-25')",2024-12-05,ASSISTS,2,over,0.591,0
"(1641708, '2024-25')",2024-12-05,PRA,21,over,0.4993,1
"(1630541, '2024-25')",2024-12-05,POINTS,7,over,0.5729,0
"(1630541, '2024-25')",2024-12-05,REBOUNDS,2,over,0.6575,0
"(1630541, '2024-25')",2024-12-05,ASSISTS,1,over,0.6023,1
"(1630541, '2024-25')",2024-12-05,PRA,10,over,0.5543,0
"(1630578, '2024-25')",2024-12-05,POINTS,20,under,0.5644,1
"(1630578, '2024-25')",2024-12-05,REBOUNDS,10,over,0.5683,0
"(1630578, '2024-25')",2024-12-05,ASSISTS,6,under,0.4046,1
"(1630578, '2024-25')",2024-12-05,PRA,36,over,0.4464,0
"(1628415, '2024-25')",2024-12-05,POINTS,12,over,0.5417,1
"(1628415, '2024-25')",2024-12-05,REBOUNDS,4,over,0.5264,0
"(1628415, '2024-25')",2024-12-05,ASSISTS,2,under,0.4513,1
"(1628415, '2024-25')",2024-12-05,PRA,18,under,0.4973,0
"(1630224, '2024-25')",2024-12-05,POINTS,19,over,0.5547,0
"(1630224, '2024-25')",2024-12-05,REBOUNDS,5,over,0.6157,0
"(1630224, '2024-25')",2024-12-05,ASSISTS,3,over,0.5264,1
"(1630224, '2024-25')",2024-12-05,PRA,26,under,0.483,1
"(1627741, '2024-25')",2024-12-05,POINTS,14,over,0.5215,0
"(1627741, '2024-25')",2024-12-05,REBOUNDS,3,over,0.6147,1
"(1627741, '2024-25')",2024-12-05,ASSISTS,1,over,0.6739,1
"(1627741, '2024-25')",2024-12-05,PRA,18,under,0.4682,1
"(1627780, '2024-25')",2024-12-05,POINTS,5,over,0.4923,1
"(1627780, '2024-25')",2024-12-05,REBOUNDS,2,under,0.3275,0
"(1627780, '2024-25')",2024-12-05,ASSISTS,1,under,0.3701,0
"(1627780, '2024-25')",2024-12-05,PRA,8,under,0.4536,0
"(1630228, '2024-25')",2024-12-05,POINTS,14,over,0.4842,1
"(1630228, '2024-25')",2024-12-05,REBOUNDS,4,under,0.3328,0
"(1630228, '2024-25')",2024-12-05,ASSISTS,2,over,0.5483,1
"(1630228, '2024-25')",2024-12-05,PRA,20,over,0.4662,1
"(1631218, '2024-25')",2024-12-05,POINTS,8,over,0.4672,0
"(1631218, '2024-25')",2024-12-05,REBOUNDS,5,under,0.422,1
"(1631218, '2024-25')",2024-12-05,ASSISTS,2,over,0.5702,1
"(1631218, '2024-25')",2024-12-05,PRA,15,over,0.4687,0
"(1631095, '2024-25')",2024-12-05,POINTS,12,under,0.5066,1
"(1631095, '2024-25')",2024-12-05,REBOUNDS,7,over,0.5183,1
"(1631095, '2024-25')",2024-12-05,ASSISTS,1,over,0.5678,1
"(1631095, '2024-25')",2024-12-05,PRA,19,under,0.4457,1
"(1642263, '2024-25')",2024-12-05,POINTS,4,over,0.501,1
"(1642263, '2024-25')",2024-12-05,REBOUNDS,1,under,0.3885,0
"(1642263, '2024-25')",2024-12-05,ASSISTS,1,over,0.6758,1
"(1642263, '2024-25')",2024-12-05,PRA,6,under,0.4569,0
"(1628988, '2024-25')",2024-12-05,POINTS,4,over,0.5697,0
"(1628988, '2024-25')",2024-12-05,REBOUNDS,1,over,0.6349,1
"(1628988, '2024-25')",2024-12-05,ASSISTS,1,over,0.6409,1
"(1628988, '2024-25')",2024-12-05,PRA,6,over,0.5631,1
"(203937, '2024-25')",2024-12-05,POINTS,5,under,0.4751,0
"(203937, '2024-25')",2024-12-05,REBOUNDS,3,under,0.4174,1
"(203937, '2024-25')",2024-12-05,ASSISTS,3,under,0.5181,1
"(203937, '2024-25')",2024-12-05,PRA,11,over,0.4789,1
"(1626172, '2024-25')",2024-12-05,POINTS,5,over,0.5628,0
"(1626172, '2024-25')",2024-12-05,REBOUNDS,8,under,0.4997,0
